user,product,images,content,score,total,like,dislike
최인*,트루디멘션 글로우 치크 블러쉬 온,[],케이스 넘 고급지고가루날림없이 고루 잘 발색됩니다립스틱은 지난번 두개 구매했는데 넘 잘쓰고 있어서새로운색상 재구매합니다~~6만원 이상이면 브러쉬 주신댔는데 안왔어요 ~~, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 블러쉬 온,[],만족산뜻하고 이뻐요 최고로(2020-01-17 14:31:59 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
천혜*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/93/44/image1/thumbnail_cc6d40cb11ab8853.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/93/44/image1/thumbnail_cc6d40cb11ab8853.jpg']",패키지부터 취저! 진짜 어떻게 저런 디자인을 만들 수 있는 건지 놀랐어요ㅜㅜㅜㅜ 치크 색감도 너무 예뻐요 코랄코랄+피치피치+반짝반짝 느낌인 거 같아요!,- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족최애템이라 재구매해요~ㅔ(2020-07-12 16:48:10 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
이다*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/89/93/image1/thumbnail_18fb00c8ff7c0baf.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/89/93/image1/thumbnail_18fb00c8ff7c0baf.jpg']",멜로우 구매하고 마음에 들어서 연보라색으로 하나 더  구매하려고 들어왔다가 리뷰쓰고 있어요! 하이라이터와 블러셔 쳐돌이에게 심금을 울린 블러셔예요💘 광이 차르르르 돌면서 피부가 좋아보여요!! 힌스 블러셔 맛집이네요😭💙,- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/59/image1/thumbnail_d20f2ac60d787e75.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/59/image1/thumbnail_d20f2ac60d787e75.jpg']",펄때문에 은은하게 빛나고 피부에서 광나보여요(2020-06-28 15:41:43 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/69/image1/thumbnail_9970ae0f9abb87bd.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/69/image1/thumbnail_9970ae0f9abb87bd.jpg']",처음 치크 사봤는데 잘하구다녀요 멈에두러요 자른색도 사야겟어요(2020-06-20 00:46:45 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
천혜*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/93/44/image1/thumbnail_cc6d40cb11ab8853.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/93/44/image1/thumbnail_cc6d40cb11ab8853.jpg']",패키지부터 취저! 진짜 어떻게 저런 디자인을 만들 수 있는 건지 놀랐어요ㅜㅜㅜㅜ 치크 색감도 너무 예뻐요 코랄코랄+피치피치+반짝반짝 느낌인 거 같아요!, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족최애템이라 재구매해요~ㅔ(2020-07-12 16:48:10 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이다*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/89/93/image1/thumbnail_18fb00c8ff7c0baf.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/89/93/image1/thumbnail_18fb00c8ff7c0baf.jpg']",멜로우 구매하고 마음에 들어서 연보라색으로 하나 더  구매하려고 들어왔다가 리뷰쓰고 있어요! 하이라이터와 블러셔 쳐돌이에게 심금을 울린 블러셔예요💘 광이 차르르르 돌면서 피부가 좋아보여요!! 힌스 블러셔 맛집이네요😭💙, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/59/image1/thumbnail_d20f2ac60d787e75.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/59/image1/thumbnail_d20f2ac60d787e75.jpg']",펄때문에 은은하게 빛나고 피부에서 광나보여요(2020-06-28 15:41:43 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/69/image1/thumbnail_9970ae0f9abb87bd.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/69/image1/thumbnail_9970ae0f9abb87bd.jpg']",처음 치크 사봤는데 잘하구다녀요 멈에두러요 자른색도 사야겟어요(2020-06-20 00:46:45 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
모찌*,트루디멘션 글로우 치크 멜로우,[],색감 진짜 좋아요!, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/41/image1/thumbnail_651de36186baaccd.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/41/image1/thumbnail_651de36186baaccd.jpg']",크리미한 느낌에 발색력이 좋으니 바르면 혈색도 좋아보이고 예뻐여~♡(2020-06-18 15:06:34 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족좋아요너무너무!!1(2020-06-14 18:57:42 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
김민*,트루디멘션 글로우 치크 멜로우,[],"치크 모델분이 한거 보고 너무 예뻐서 샀는데 역시나 예쁘네요,,,ㅠㅠㅠ 친구들도 다들 예쁘다고 해줬어용😆", 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족앗 치크랑 네일이랑 리뷰가 뒤바뀌었네요. 네일 색상 맘에 듭니다.(2020-06-03 10:47:00 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/75/91/image1/thumbnail_4b8e44e38851390a.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/75/91/image1/thumbnail_4b8e44e38851390a.jpg']",아직 써보긴 않았는데 조을 거 같아요 질 왓어요(2020-06-03 12:42:13 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
김예*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/75/82/image1/thumbnail_e5b6854384eebef5.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/75/82/image1/thumbnail_e5b6854384eebef5.jpg']",뭘까요...배송 받고 열어보니 이렇게 분리되어있네요.다시 보내고 받고 하기 귀찮아서 그냥 쓰지만 배송에 좀 더 신경써주세요., 아주 좋아요,0,0,0
이서*,트루디멘션 글로우 치크 멜로우,[],예뻐요~~~~~, 아주 좋아요,0,0,0
유다*,트루디멘션 글로우 치크 멜로우,[],제가 원하던 블러셔에요색 영롱하세 너무 이쁘고 하이라이터 한것처럼 반짝반짝딱 맘에듭니다, 아주 좋아요,0,0,0
이서*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/70/91/image1/thumbnail_d3a0c06705a1b3f7.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/70/91/image1/thumbnail_d3a0c06705a1b3f7.jpg']",예뻐요~, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족굿 컬러 굿예요. 예쁩니다.(2020-05-19 16:06:43 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족색상이 발랐을때 이뻐요(2020-05-18 13:19:45 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,[],만족에뻐요~~~^^***(2020-05-13 13:50:26 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
김정*,트루디멘션 글로우 치크 멜로우,[],좋아요 만족합니다, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 멜로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/67/51/image1/thumbnail_284d9e528829a59d.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/67/51/image1/thumbnail_284d9e528829a59d.jpg']",은은한 펄감이 있는 코랄 컬러가 찰떡이고 지속력도 좋고 가루날림도 없어요 ! 넘나 만족합니다(2020-05-10 21:45:54 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
김연*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/83/image1/thumbnail_230322468388e262.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/83/image1/thumbnail_230322468388e262.jpg']",은은한 하이라이터로 사용하고 있어요! 컬러감이 강하기보단 피부색에 맞게 빛나주는 느낌.. 영롱보스,- 아주 좋아요,0,0,0
조수*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/49/image1/thumbnail_92317e3177829f91.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/49/image1/thumbnail_92317e3177829f91.jpg']",생각보다 발색이 강하지 않아서 하이라이트용으로 더 좋을 것 같아요 베이스로 블러셔하나 깔고 샤인아웃으로 하이라이트 포인트해주고 있어요,- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 샤인 아웃,[],만족번들거리지않고 뭉치지않고 발림성 좋아요 색상은 많이 밝아서 하이라이트용으로 사용해도 되겠어요 근데 넘 과하면 사이버틱해서 쫌 웃겨요 용량도 크네요 잘 사용할것같아요(2020-07-31 14:20:23 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
이다*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/90/71/image1/thumbnail_8cdeadd1d7355401.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/90/71/image1/thumbnail_8cdeadd1d7355401.jpg']",멜로우 블러셔 구매하고 너무너무 마음에 들어서 샤인 아웃도 추가로 구매해요! 샤인 아웃 바르면 피부가 투명해 보여요 하이라이터 대용으로 쓰려구요 다른 색도 구매하고 싶어요😍❤,- 아주 좋아요,0,0,0
모찌*,트루디멘션 글로우 치크 샤인 아웃,[],색감 진짜 좋아요!,- 아주 좋아요,0,0,0
김연*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/83/image1/thumbnail_230322468388e262.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/83/image1/thumbnail_230322468388e262.jpg']",은은한 하이라이터로 사용하고 있어요! 컬러감이 강하기보단 피부색에 맞게 빛나주는 느낌.. 영롱보스, 아주 좋아요,0,0,0
조수*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/49/image1/thumbnail_92317e3177829f91.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/49/image1/thumbnail_92317e3177829f91.jpg']",생각보다 발색이 강하지 않아서 하이라이트용으로 더 좋을 것 같아요 베이스로 블러셔하나 깔고 샤인아웃으로 하이라이트 포인트해주고 있어요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 샤인 아웃,[],만족번들거리지않고 뭉치지않고 발림성 좋아요 색상은 많이 밝아서 하이라이트용으로 사용해도 되겠어요 근데 넘 과하면 사이버틱해서 쫌 웃겨요 용량도 크네요 잘 사용할것같아요(2020-07-31 14:20:23 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이다*,트루디멘션 글로우 치크 샤인 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/90/71/image1/thumbnail_8cdeadd1d7355401.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/90/71/image1/thumbnail_8cdeadd1d7355401.jpg']",멜로우 블러셔 구매하고 너무너무 마음에 들어서 샤인 아웃도 추가로 구매해요! 샤인 아웃 바르면 피부가 투명해 보여요 하이라이터 대용으로 쓰려구요 다른 색도 구매하고 싶어요😍❤, 아주 좋아요,0,0,0
모찌*,트루디멘션 글로우 치크 샤인 아웃,[],색감 진짜 좋아요!, 아주 좋아요,0,0,0
AVOC*,트루디멘션 글로우 치크 베어 리플렉션,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/51/image1/thumbnail_ad146ec6b3848367.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/51/image1/thumbnail_ad146ec6b3848367.jpg']",실물 보다고 깜짝 놀랐어요 😅😅 치크가 너무 커서 언제까지 쓸 수 있을 까😂😂 암튼 너무 마음에 들어요! 색깔까지 완벽해요💖💖,- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,[],만족이뻐요 고급스런 광택 오묘하네요(2020-07-25 22:16:20 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/95/11/image1/thumbnail_c1c1c2796f57ea5b.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/95/11/image1/thumbnail_c1c1c2796f57ea5b.jpg']",용량이 엄청나네요 ㅋㅋㅋ 은은하고 광채나는 발색(2020-07-25 14:30:02 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
Mi kyun*,트루디멘션 글로우 치크 베어 리플렉션,[],다 깨져서  왔어요 ㅜㅜ,- 아주 좋아요,0,0,0
모찌*,트루디멘션 글로우 치크 베어 리플렉션,[],색감 진짜 좋아요!,- 아주 좋아요,0,0,0
AVOC*,트루디멘션 글로우 치크 베어 리플렉션,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/51/image1/thumbnail_ad146ec6b3848367.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/51/image1/thumbnail_ad146ec6b3848367.jpg']",실물 보다고 깜짝 놀랐어요 😅😅 치크가 너무 커서 언제까지 쓸 수 있을 까😂😂 암튼 너무 마음에 들어요! 색깔까지 완벽해요💖💖, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,[],만족이뻐요 고급스런 광택 오묘하네요(2020-07-25 22:16:20 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/95/11/image1/thumbnail_c1c1c2796f57ea5b.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/95/11/image1/thumbnail_c1c1c2796f57ea5b.jpg']",용량이 엄청나네요 ㅋㅋㅋ 은은하고 광채나는 발색(2020-07-25 14:30:02 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
Mi kyun*,트루디멘션 글로우 치크 베어 리플렉션,[],다 깨져서  왔어요 ㅜㅜ, 아주 좋아요,0,0,0
모찌*,트루디멘션 글로우 치크 베어 리플렉션,[],색감 진짜 좋아요!, 아주 좋아요,0,0,0
신소*,트루디멘션 글로우 치크 베어 리플렉션,[],마음에 들어요 ㅎㅎ:)항상 주문하던것, 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,[],만족생각보다 은은한 색감(2020-05-26 11:50:42 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박유*,트루디멘션 글로우 치크 베어 리플렉션,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/72/03/image1/thumbnail_951fcc1f3f03a274.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/72/03/image1/thumbnail_951fcc1f3f03a274.jpg']",진하게 바르면 발색이 잘되서 살짝 바르고 있는데너무 예쁘고 질감도 특이한게 마음에 들어요., 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,[],만족잘 받았습니다....(2020-05-22 11:09:53 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루디멘션 글로우 치크 베어 리플렉션,[],만족색머무너무너무예쁨쁨(2020-05-09 18:55:43 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
윤수*,글로우 업 네일 컬러 펄리 글로우,[],손이 하얘보여요,- 아주 좋아요,0,0,0
네이버 페이 구매*,글로우 업 네일 컬러 펄리 글로우,[],만족컬러가 안 질려서 좋아요! 패디에도 잘어울림(2020-08-01 11:22:07 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,글로우 업 네일 컬러 펄리 글로우,[],만족색깔 진짜 너무 다 이뻐요... 네일 컬러 계속 출시해주세요(2020-07-21 11:10:37 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,글로우 업 네일 컬러 펄리 글로우,[],만족굿굿입니당 ㅎㅎ 색깔 예쁨(2020-07-11 10:31:52 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,글로우 업 네일 컬러 펄리 글로우,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/05/image1/thumbnail_667391e75416731d.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/05/image1/thumbnail_667391e75416731d.jpg']","매니큐어 치고 비싸게 산편인데 발림성도 좋고, 포장지도 너무 예쁘게 와서 기분이 좋았어요(2020-07-09 13:01:16 에 등록된 네이버 페이 구매평)",- 아주 좋아요,0,0,0
윤수*,글로우 업 네일 컬러 펄리 글로우,[],손이 하얘보여요, 아주 좋아요,0,0,0
네이버 페이 구매*,글로우 업 네일 컬러 펄리 글로우,[],만족컬러가 안 질려서 좋아요! 패디에도 잘어울림(2020-08-01 11:22:07 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
